Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
20967,,,,0.5093891,,,,0.5093891
20976,,,,,,,0.50091386,0.50091386
20979,,,,,,0.5153583,,0.5153583
20980,,,0.4815815,,,,,0.4815815
20989,0.5465977,,,,,,,0.5465977
20994,,,,,,0.49942657,,0.49942657
20999,,,,,0.47254887,,,0.47254887
21009,,,,0.4946231,,,,0.4946231
21011,,0.5057884,,,,,,0.5057884
21014,,,0.47846538,,,,,0.47846538
21027,,,0.49553427,,,,,0.49553427
21039,,,,0.5105467,,,,0.5105467
21041,,,,,0.4720667,,,0.4720667
21046,,,,,,0.49064323,,0.49064323
21053,,,,,,,0.5011827,0.5011827
21076,,,0.48236176,,,,,0.48236176
21081,0.5337487,,,,,,,0.5337487
21105,0.5235555,,,,,,,0.5235555
21113,,,,,,0.4896076,,0.4896076
21136,0.5458095,,,,,,,0.5458095
21145,,,,,0.47860706,,,0.47860706
21160,,,,0.49935988,,,,0.49935988
21166,0.5541005,,0.4746572,,,0.49231714,,0.5070249466666666
21169,,0.48463693,,,,,,0.48463693
21179,,,,,0.46646535,,,0.46646535
21181,,,0.49521166,,,,,0.49521166
21183,0.5286993,,,,,,,0.5286993
21186,,0.4805471,,,,,,0.4805471
21200,,,,,,0.4907531,,0.4907531
21201,0.52150303,,,,,,,0.52150303
21222,0.54054415,,,,,,,0.54054415
21237,0.5455151,,,,,,,0.5455151
21247,,,,,,,0.5161199,0.5161199
21257,,,,0.48457596,,,,0.48457596
21258,,,,,,,0.5130232,0.5130232
21261,,0.4916001,,,,,,0.4916001
21265,,,,,,0.49865347,,0.49865347
21274,0.5491058,,,,,,,0.5491058
21275,,0.48429364,,,,,0.51868546,0.5014895500000001
21278,,,,,0.47960192,,,0.47960192
21297,,0.49728835,,,,,,0.49728835
21318,,0.50000507,,,,,,0.50000507
21346,,0.47407517,,,,,,0.47407517
21347,,,,,,0.49382594,0.51392835,0.503877145
21354,,,0.47546625,,,,,0.47546625
21365,0.5422856,,,,,,,0.5422856
21373,,,0.47980943,,,,,0.47980943
21385,,,,,0.4762287,,,0.4762287
21395,,,,0.49336544,,,,0.49336544
21401,0.52850413,,,,,,,0.52850413
21404,,,,,,0.48409396,,0.48409396
21413,,,,,,0.5330335,,0.5330335
21421,,,,,0.4858532,,,0.4858532
21423,0.5476098,,,,,,,0.5476098
21438,0.53836983,,,,,,,0.53836983
21442,,,,,,0.4953646,,0.4953646
21454,,,,,0.47889715,,,0.47889715
21456,0.549432,,,,,,,0.549432
21461,,,0.47181067,,,,,0.47181067
21462,,0.49047288,,,,0.50154513,,0.496009005
21470,,,,0.5031292,,,,0.5031292
21474,,,,,,,0.5174069,0.5174069
21484,,0.49072117,,,,,,0.49072117
21503,,,,,,0.49885672,,0.49885672
21509,,,,,,,0.50374526,0.50374526
21544,0.5450075,,,,,,,0.5450075
21552,,,,,,0.48891926,,0.48891926
21553,,0.49623337,,,,,,0.49623337
21561,,,,0.4832545,,,,0.4832545
21571,,,,,,0.5156178,,0.5156178
21576,,,0.47432455,,,,,0.47432455
21584,,,,,,,0.50285363,0.50285363
21603,,,,0.48697653,0.4791572,,,0.483066865
21605,,,,,,0.4901964,,0.4901964
21617,,,0.47748524,,,,,0.47748524
21623,,,,,0.48207435,,0.53322524,0.5076497950000001
21636,,0.49959713,,,,,,0.49959713
21639,,,,0.47878963,,,,0.47878963
21640,0.54474425,,,,,,,0.54474425
21654,,,,0.47543147,,,,0.47543147
21658,,,,,,0.48691946,,0.48691946
21665,,,,,,,0.50913197,0.50913197
21677,,,,,,,0.5205049,0.5205049
21690,,,,,,0.48292974,,0.48292974
21695,,0.51150745,,,,,,0.51150745
21705,,,0.47251928,,,,,0.47251928
21718,,0.4925706,,,,,,0.4925706
21722,0.53454226,,,,,,,0.53454226
21723,,,,,,,0.51998067,0.51998067
21730,,,,,0.48688954,,,0.48688954
21734,,,,0.4813018,,,,0.4813018
21743,,,,,,,0.52336645,0.52336645
21748,,0.52051693,,,,,,0.52051693
21750,,,,,0.47431454,,,0.47431454
21762,,,,0.48899493,,,0.49207148,0.49053320499999997
21764,,0.5115224,,,,,,0.5115224
21770,,,0.46555343,,,,,0.46555343
21775,,,,,,,0.50929886,0.50929886
21790,,,,,,,0.5213823,0.5213823
21802,0.54711026,,,,,,,0.54711026
21804,,,,,,0.49777347,,0.49777347
21806,,,,,,,0.49688053,0.49688053
21812,,,,0.47697923,,,,0.47697923
21819,,,0.47667924,,,,,0.47667924
21830,,,,,0.48685992,,,0.48685992
21836,,,,,,0.4903794,,0.4903794
21838,,0.5003198,,,,,,0.5003198
21847,,,,,0.47271812,,,0.47271812
21893,0.54374295,,,,,,0.517005,0.530373975
21896,,,,,,0.50019777,,0.50019777
21911,,,,,,,0.5096545,0.5096545
21913,,,,0.47250625,,,,0.47250625
21920,,,0.46237743,,,,,0.46237743
21946,,,,,,0.49118084,,0.49118084
21953,0.52335304,,,,,,,0.52335304
21960,,,,,0.4856628,,,0.4856628
21964,,0.4975726,,,,,,0.4975726
21980,,,,,0.49411258,,,0.49411258
21991,,,,,,,0.5071794,0.5071794
21996,,,0.45624426,,,,,0.45624426
21999,,,,,,0.4824605,,0.4824605
22002,0.53361344,,,,,,,0.53361344
22018,,,0.43120697,,,,,0.43120697
22021,,,,0.48170927,,,,0.48170927
22035,,,,,0.4857848,,,0.4857848
22054,,,,,,,0.49046493,0.49046493
22062,,,,,,0.49103796,,0.49103796
22065,,,0.4554081,,,,,0.4554081
22080,,0.4969788,,,0.4910205,,,0.49399965
22087,0.5431015,,,,,,0.5104842,0.5267928500000001
22089,,,,,,0.5050118,,0.5050118
22095,,,,,0.4855415,,,0.4855415
22110,,,0.44053677,0.47906703,,,,0.4598019
22124,,,0.43231454,,,,,0.43231454
22127,,,,0.46734807,,,,0.46734807
22153,0.53464574,,,,,,,0.53464574
22157,,,,,,,0.51651824,0.51651824
22165,,,,,0.49076682,0.4977714,,0.49426910999999996
22183,,,0.44636342,,,,,0.44636342
22186,,,,,,0.4905066,,0.4905066
22187,,,,,0.48745233,,,0.48745233
22191,,,,,,,0.5058474,0.5058474
22206,,,,,,0.4875194,,0.4875194
22213,,,0.4270167,,,,,0.4270167
22232,,,,,0.47175837,,,0.47175837
22237,,,0.4481746,,,,,0.4481746
22244,,0.498772,,,,,,0.498772
22245,0.53416103,,,,,,,0.53416103
22260,,,,,0.49104667,,,0.49104667
22269,,,0.4541086,,,,,0.4541086
22271,,0.4967446,,,,,,0.4967446
22273,,,,,0.49915662,,,0.49915662
22284,,0.5257921,,,,,,0.5257921
22287,,,,,,,0.5093726,0.5093726
22292,,,,,,0.48422328,,0.48422328
22313,,,,,0.4725605,,,0.4725605
22314,,,,,,,0.5183659,0.5183659
22323,,,0.43488276,,,,,0.43488276
22324,,,,0.47330174,,,,0.47330174
22336,,,,,,0.49164382,,0.49164382
22337,0.5448793,,,,,,,0.5448793
22351,,0.50031084,,,,,,0.50031084
22361,,,0.45023543,,,,,0.45023543
22362,0.53240186,,,,,,,0.53240186
22372,,,,,0.49006847,,,0.49006847
22376,,,,0.4730324,,,,0.4730324
22389,0.53181815,,,,,,,0.53181815
22406,,,0.44901237,,,,,0.44901237
22407,,,,,0.48283735,,,0.48283735
22411,,,,,,0.5007589,,0.5007589
22413,,0.4979971,,,,,,0.4979971
22423,,,,,,,0.50154895,0.50154895
22444,,,,,0.5049093,,,0.5049093
22447,,,,,,,0.5429289,0.5429289
22448,,0.499867,,,,,,0.499867
22466,0.5514122,,,,,,,0.5514122
22468,,,,,,,0.5104002,0.5104002
22487,,,,0.47608766,,,,0.47608766
22488,,,,,,0.49090487,,0.49090487
22510,,,,,0.485372,,,0.485372
22523,,,0.44372594,,,,,0.44372594
22531,,,,,,,0.5120377,0.5120377
22536,,,0.4214606,,,,,0.4214606
22538,0.53198105,,,,,,,0.53198105
22543,,0.50385916,,,,,,0.50385916
22555,,0.47898972,,,,,,0.47898972
22566,,,,,0.48333034,,,0.48333034
22570,,,,,,,0.50087935,0.50087935
22580,0.5270707,,,,,,,0.5270707
22594,0.52994037,,,,,,,0.52994037
22603,,,,0.45569423,,,,0.45569423
22607,,,,,0.49143592,,,0.49143592
22618,,,,,,0.4870244,,0.4870244
22620,,,0.445457,,,,,0.445457
22628,,,,,0.4817594,,,0.4817594
22642,,,,,,,0.5057772,0.5057772
22657,,,,,,,0.4955717,0.4955717
22660,,,,0.46645907,,,,0.46645907
22672,,,,,,,0.5062328,0.5062328
22676,0.5409387,,,0.44946867,,,,0.495203685
22694,,,,,0.47523034,,,0.47523034
22700,,0.5044881,,,,,,0.5044881
22710,,,,0.4717424,,,,0.4717424
22714,,,,,,,0.49856752,0.49856752
22716,,,0.4404386,,,,,0.4404386
22720,0.5413958,,,,,,,0.5413958
22725,,,,,,0.48376846,,0.48376846
22737,,,0.4733693,,,,,0.4733693
22742,,,,,0.4880828,,,0.4880828
22747,0.5537426,,,,,,,0.5537426
22758,,,,,,,0.5045473,0.5045473
22769,,,,,,0.45842153,,0.45842153
22773,,,0.46033177,,,,,0.46033177
22781,,0.49831018,,,,,,0.49831018
22788,,,,,,0.5022179,,0.5022179
22804,,,,,,0.49171466,,0.49171466
22807,,,,0.46377388,,,,0.46377388
22826,,0.49324778,,,,,,0.49324778
22847,0.53783745,,,,,,,0.53783745
22850,,,,,0.47673637,,,0.47673637
22888,,,,0.45023495,,,,0.45023495
22901,,,,,,,0.4873522,0.4873522
22910,,,,,0.48714194,,,0.48714194
22924,,,,,,0.4778794,,0.4778794
22930,,,0.44934082,,,,,0.44934082
22937,,0.493484,,,,,,0.493484
22956,,0.4977853,0.42983377,,,,,0.463809535
22960,,,,,0.4878132,,,0.4878132
22967,0.54362136,,,,,,,0.54362136
22978,,,,0.45681345,0.46841517,,,0.46261431
22982,,,,,,,0.49879637,0.49879637
22990,0.5200983,,,,,,,0.5200983
23009,,,,,,,0.5044624,0.5044624
23018,,,0.45735908,,,,,0.45735908
23031,,,0.4332663,,,,,0.4332663
23038,,,,,,0.49298292,,0.49298292
23042,,,,,,,0.4902124,0.4902124
23052,,,,,,0.5159567,,0.5159567
23057,,,,0.45718414,,,,0.45718414
23060,,0.50226086,,,,,,0.50226086
23065,,,0.45170322,,,,,0.45170322
23088,,,,,0.4647165,,,0.4647165
23101,,0.4927331,,,,,,0.4927331
23106,,,,,0.43608597,,,0.43608597
23108,,,,0.44691417,,,,0.44691417
23118,0.5357529,,,,,,,0.5357529
23128,,,,,0.44660896,,,0.44660896
23132,,,,,,,0.4788055,0.4788055
23157,,,,0.46202755,,,,0.46202755
23162,,0.47143957,,,,,,0.47143957
23170,,,,,,,0.4668016,0.4668016
23197,,,,0.43867022,,,,0.43867022
23200,,0.4723157,,,,,,0.4723157
23201,,,,,0.47345865,,,0.47345865
23206,,,,,,0.4772473,,0.4772473
23217,,,0.45507953,,,,,0.45507953
23224,,,,0.4414768,,,,0.4414768
23228,0.5282718,,,,,,,0.5282718
23237,,,,,0.48068264,,,0.48068264
23247,0.5571234,,,,,,,0.5571234
23251,,,,0.45523384,,,,0.45523384
23253,,,,,,,0.48115897,0.48115897
23259,,,,,0.46082914,,,0.46082914
23302,,,0.44567612,,,,,0.44567612
23303,,,,,,0.47559893,,0.47559893
23327,,,,,0.47354043,,,0.47354043
23337,,,0.4284194,,,,,0.4284194
23348,0.5375604,,,,,,,0.5375604
23355,,,,,0.48524392,,,0.48524392
23358,0.55905,,0.44247365,,,,,0.500761825
23359,,,,,,,0.48167524,0.48167524
23362,,,,0.44308725,,,,0.44308725
23363,,,,,,0.47261423,,0.47261423
23382,,,,0.42405334,,0.4779742,,0.45101377
23387,,0.4728718,,,,,,0.4728718
23408,,,,,,0.4713302,,0.4713302
23433,,,,0.43599987,,,,0.43599987
23450,,,,,,0.4665786,,0.4665786
23454,,,,0.44852406,,,,0.44852406
23457,,,0.43801603,,,,,0.43801603
23463,,0.48750162,,,,,,0.48750162
23473,0.5340043,,,,,,,0.5340043
23480,,,,,,,0.48936513,0.48936513
23483,,,,,0.4759966,,,0.4759966
23502,,,,0.45235103,,,,0.45235103
23514,,,,0.46696874,,,,0.46696874
23539,,0.48698676,,,,,,0.48698676
23547,,,0.45465735,,,,,0.45465735
23553,0.52301216,,,,,,,0.52301216
23574,,,,,0.474662,,,0.474662
23590,,,,0.45944223,,,,0.45944223
23591,,,,,,,0.47957972,0.47957972
23623,,,,,,0.4811374,,0.4811374
23629,,,0.44011486,,,,,0.44011486
23641,,,0.45825547,,,,,0.45825547
23653,0.53560156,,,,,,,0.53560156
23654,,,,,,0.4664973,,0.4664973
23660,,,,,,,0.4679522,0.4679522
23666,,0.47353595,,,,,,0.47353595
23674,,,,0.46180078,,,,0.46180078
23692,,,,,0.46270397,,,0.46270397
23695,,,,,,0.47409788,,0.47409788
23706,0.53149277,,,,,,,0.53149277
23730,,,,,0.47744504,,,0.47744504
23761,,,0.4436646,,,,,0.4436646
23765,0.52795625,,,,,,,0.52795625
23767,,,,0.4407571,,,,0.4407571
23772,,,,,,,0.4823612,0.4823612
23784,0.52844167,,,,,,,0.52844167
23788,,0.46807352,,,,,,0.46807352
23790,,,,,0.4761826,,,0.4761826
23793,,,,,,0.46660072,,0.46660072
23823,,,,0.45655343,,,,0.45655343
23824,,,,,0.47557014,,,0.47557014
23843,,0.47473362,,0.4537123,,,,0.46422296
23844,,,,,,0.48005858,,0.48005858
23856,0.52123404,,,,,,,0.52123404
23858,,,,0.46981046,,,,0.46981046
23860,,0.46587837,,,,,,0.46587837
23863,,,0.4354193,,,,,0.4354193
23875,,,,,0.47678086,,,0.47678086
23898,,,,,,0.47787023,,0.47787023
23904,,0.46637017,,,,,,0.46637017
23906,0.5238801,,,,,,,0.5238801
23918,0.5243126,,,,,,,0.5243126
23921,,,,,,,0.48333097,0.48333097
23949,,,,,,,0.48568344,0.48568344
23965,,,,0.43805942,,,,0.43805942
23984,,,,0.41258097,,,,0.41258097
23986,,,0.44334912,,,,,0.44334912
23991,,,,,,,0.47164762,0.47164762
23996,0.5322727,,,,,,,0.5322727
24005,,0.46122867,,,,,,0.46122867
24009,,,0.4291935,,,,,0.4291935
24016,,,,0.44446006,,,,0.44446006
24021,,,,,0.46360043,,,0.46360043
24030,,,,,,,0.48064452,0.48064452
24037,,,0.44692788,,,,,0.44692788
24042,,0.45799267,,,0.4590773,,,0.458534985
24066,,,,,,0.478358,,0.478358
24075,,,,0.42559376,,,,0.42559376
24076,0.5283213,,,,,,,0.5283213
24095,,,,,0.47683713,,,0.47683713
24103,,,,0.43312535,,,,0.43312535
24115,,,,,0.47819212,,,0.47819212
24117,,,,,,,0.48676875,0.48676875
24118,0.54555124,,,,,,,0.54555124
24121,,,,0.44370714,,,,0.44370714
24129,,0.4721421,,,,,,0.4721421
24135,,,,,,0.4799218,,0.4799218
24151,,,,,0.4758146,,,0.4758146
24161,,,,,,0.4775752,,0.4775752
24166,,,,,0.46712264,,,0.46712264
24176,,,,,,0.48597628,,0.48597628
24178,,0.47720465,,,,,,0.47720465
24189,0.53917456,,,,,,,0.53917456
24197,,0.45562682,,,,,,0.45562682
24209,,,,0.43168548,,,,0.43168548
24214,0.5427678,,,,,,,0.5427678
24227,,,,,,,0.4711043,0.4711043
24243,,,0.43360075,,,,,0.43360075
24273,,,,0.44532758,,,,0.44532758
24288,,0.4692733,,,,,,0.4692733
24295,0.52353805,,,,,,,0.52353805
24310,0.5475624,,,,0.46629152,,,0.50692696
24319,,,,,,0.46928835,,0.46928835
24344,,,,,,0.47129178,,0.47129178
24350,,,,,,,0.48571497,0.48571497
24351,,,,,0.48514414,,,0.48514414
24359,,,0.45079812,,,,,0.45079812
24365,0.5366509,,,,,,,0.5366509
24375,,,,0.4386304,,,,0.4386304
24403,,,,,,,0.48656374,0.48656374
24413,,0.46984684,,,,,,0.46984684
24424,,,,,,0.47249618,,0.47249618
24438,0.5309862,,,,,,,0.5309862
24441,,,,,,0.46952242,,0.46952242
24444,,,,0.4529151,,,,0.4529151
24451,0.57562035,,,,,,,0.57562035
24459,,,,,,0.48712617,,0.48712617
24466,,,,,,,0.4854555,0.4854555
24480,,,,,0.4683032,,,0.4683032
24489,0.53765005,,,,,,,0.53765005
24490,,,,,,0.4658378,,0.4658378
24496,,,,,0.46200734,,,0.46200734
24508,,,,,,,0.48564374,0.48564374
24516,,,0.44801003,,,,,0.44801003
24518,,,,,0.4636702,,,0.4636702
24527,,,0.47019944,,,,,0.47019944
24529,0.5236509,,,,,,,0.5236509
24541,,,,0.4386815,,,,0.4386815
24557,,,,,,,0.49453107,0.49453107
24558,,0.4679631,,,,,,0.4679631
24567,,,,0.4394766,,,,0.4394766
24569,,,,,0.47035748,,,0.47035748
24571,,,,,,0.48339805,,0.48339805
24575,,,0.44634542,,,,,0.44634542
24580,0.5403652,,,,,,,0.5403652
24584,,,,,0.4594185,,,0.4594185
24585,,,,,,0.48243636,,0.48243636
24600,,,,0.4402244,,,,0.4402244
24614,,,0.44246763,,,,,0.44246763
24619,,,,0.43791983,,,,0.43791983
24652,0.53431356,,,,,0.47798026,,0.50614691
24685,,0.46029612,,,,,,0.46029612
24696,,,,,,0.48387772,,0.48387772
24704,,,,,,,0.49300954,0.49300954
24709,,,,0.4369197,,,,0.4369197
24716,0.53484213,,,,,,,0.53484213
24719,,0.4634967,,,,,,0.4634967
24722,,,0.45143887,,,,,0.45143887
24735,,,0.42594483,,0.46578002,,,0.445862425
24742,,0.46791345,,,,,,0.46791345
24764,,,,,,0.47746536,,0.47746536
24768,,,0.44395864,,,,,0.44395864
24774,0.5246039,,,,,,,0.5246039
24790,,,0.4332212,,,,,0.4332212
24798,,,,,0.47917747,,,0.47917747
24805,,,,0.43646112,,,,0.43646112
24826,,,,,,,0.47934154,0.47934154
24838,0.5315738,,,,,,,0.5315738
24853,,,,,0.4766723,,,0.4766723
24854,0.5397434,,,,,,,0.5397434
24857,,,,0.42667452,,,,0.42667452
24892,,,,,0.46756208,,,0.46756208
24895,,,,0.42663112,,,,0.42663112
24923,0.525157,,,,,,,0.525157
24925,,,,,,0.46751976,,0.46751976
24952,,0.46238175,,,,,,0.46238175
24953,,,,,0.46323913,,,0.46323913
24963,,0.4638497,,,,,,0.4638497
24964,,,,,,0.4692581,,0.4692581
24970,,,,,,,0.48030943,0.48030943
24994,,,0.44374168,,,,,0.44374168
24998,,,,0.42729554,,,,0.42729554
25000,,,,,,,0.4965847,0.4965847
25012,,,0.42893147,,,,,0.42893147
25017,,0.44466767,,,,,,0.44466767
25031,,,,0.43826258,,,,0.43826258
25034,0.52935296,,,,,,,0.52935296
25043,,,,,,0.47889602,,0.47889602
25056,,,,,,,0.48468676,0.48468676
25058,,,,,0.4618518,,,0.4618518
25082,0.52574545,0.45154852,,,,,,0.488646985
25095,,,,,0.46558487,,,0.46558487
25098,,,,,,0.45351446,,0.45351446
25107,,,,0.4291184,,,,0.4291184
25127,,,0.44784954,,,,,0.44784954
25130,,,,,,0.47939628,,0.47939628
25148,,,0.46363387,,,,,0.46363387
25159,,0.45420542,,,,,,0.45420542
25170,0.519527,,,,,,,0.519527
25181,0.5205308,,,,,,,0.5205308
25190,,,,,0.47961742,,,0.47961742
25197,,,,,,,0.47144836,0.47144836
25207,0.53639525,,,,,,,0.53639525
25208,,,,,0.4903829,,,0.4903829
25228,,,,,,0.47359294,,0.47359294
25233,,,,0.41117296,,,,0.41117296
25244,,,0.44419333,,,,,0.44419333
25248,,,,0.42203936,,,,0.42203936
25250,,0.44369406,,,,,,0.44369406
25277,,,,0.41541156,,,,0.41541156
25289,,,,,0.47028074,,,0.47028074
25309,,,,,,0.48070955,,0.48070955
25312,0.5262774,,,,,,,0.5262774
25325,0.50872177,,,,,,,0.50872177
25326,,,,,,,0.4679283,0.4679283
25328,,0.45281988,,,,0.48216873,,0.467494305
25378,,,,,,0.465948,,0.465948
25379,,,,0.41700235,,,,0.41700235
25384,0.5254662,,,,,,,0.5254662
25399,0.52794814,,,,,,,0.52794814
25412,,,0.44826713,,,,,0.44826713
25415,,,,,,,0.47080377,0.47080377
25439,,,0.4376057,,,,,0.4376057
25454,,0.45393777,,,,,,0.45393777
25461,,,,,0.47878394,,,0.47878394
25475,,,,,,,0.47809207,0.47809207
25479,,,,,,0.47402698,,0.47402698
25482,0.52224755,,,,,,,0.52224755
25487,,,,0.43903735,,,,0.43903735
25489,,,0.44503176,,,,,0.44503176
25507,,,,,,,0.45330474,0.45330474
25513,,,0.4443923,,,,,0.4443923
25533,,,,0.4103937,,,,0.4103937
25535,,,,,,0.47320053,,0.47320053
25542,,,,0.42135775,,,,0.42135775
25553,,0.46138164,,,,,,0.46138164
25554,0.514068,,,,,,,0.514068
25609,,,,0.43072897,,,,0.43072897
25616,,,,,0.48083884,,,0.48083884
25630,,0.45983967,,,,,,0.45983967
25631,,,,,,,0.46971387,0.46971387
25635,,,0.44639394,,,,,0.44639394
25649,,,,,0.4977813,,,0.4977813
25650,,,,,,0.47551808,,0.47551808
25660,0.53150433,,,,,,,0.53150433
25673,,,,,,0.4816409,,0.4816409
25677,,,0.44574663,,,,,0.44574663
25689,,,,0.43245924,,,,0.43245924
25691,,,,,,,0.45015866,0.45015866
25700,,,,0.41392022,,,,0.41392022
25709,,,,,,,0.4564081,0.4564081
25712,,,,,0.4672957,,,0.4672957
25720,0.5197965,,,,,,,0.5197965
25726,,,,,,,0.47272086,0.47272086
25732,,0.46351576,,,,,,0.46351576
25753,0.5299661,,,0.43091872,,,,0.48044241
25769,,,0.44242612,,,,,0.44242612
25776,,,,0.4328397,,,,0.4328397
25786,,,,,,0.47211593,,0.47211593
25789,0.5088788,,,,,,,0.5088788
25797,,,,0.4349025,,,,0.4349025
25801,,,,,,0.4548709,,0.4548709
25816,,,0.4446111,,,,,0.4446111
25826,,0.46738523,,,,,,0.46738523
25832,,,,,,0.49135292,,0.49135292
25842,0.5159188,,,,,,,0.5159188
25866,,,0.43787646,,,0.473413,,0.45564473
25871,,,,,0.47246996,,,0.47246996
25876,,,,,,,0.46104175,0.46104175
25883,0.5173006,,,,,,,0.5173006
25892,,,,0.4330194,,,,0.4330194
25900,,0.46310604,,,,,,0.46310604
25909,,,,,,,0.46114248,0.46114248
25932,,,,0.4155805,,,,0.4155805
25933,,,,,,0.47427595,,0.47427595
25949,,,,0.41132885,,,,0.41132885
25953,,,0.43802696,,,,,0.43802696
25967,0.53254914,,,,,,,0.53254914
25992,,0.45337123,,,,,,0.45337123
25996,,,,0.42514655,,,,0.42514655
26014,0.5332691,,,,,,,0.5332691
26016,,,,,,,0.4665024,0.4665024
26028,0.5119586,,,,,,,0.5119586
26035,,,,,,0.48149842,,0.48149842
26048,,,,,0.46263045,,,0.46263045
26052,,,,,,0.46139327,,0.46139327
26056,,0.44769162,,,,,,0.44769162
26063,,,,,,,0.46719277,0.46719277
26076,,,,,0.46449283,,,0.46449283
26109,,,,0.43393055,,,,0.43393055
26122,,,,0.44492435,,,,0.44492435
26134,,,,,,,0.4553693,0.4553693
26135,0.50917786,,,,,,,0.50917786
26136,,0.46426183,,,,,,0.46426183
26137,,,,0.43533817,,0.46929383,,0.45231600000000005
26147,,,,0.4577632,,,,0.4577632
26153,,,,,0.47270194,,,0.47270194
26157,,,,0.4243782,,,,0.4243782
26160,,,0.441631,,,,,0.441631
26167,,,,0.42817134,,,,0.42817134
26172,,,,,,,0.43650323,0.43650323
26177,,,,0.4480642,,,,0.4480642
26187,,,,,,0.47083604,,0.47083604
26198,,,,0.42303672,,,,0.42303672
26205,,,0.42579892,,,,,0.42579892
26214,,,,0.4333296,,,,0.4333296
26224,,,,0.4411872,,,,0.4411872
26226,,,,,,0.46846667,,0.46846667
26229,0.513882,,,,,,,0.513882
26244,,,0.4363655,,,,,0.4363655
26281,,0.46743903,,,,,,0.46743903
26303,,,0.43898264,,,,,0.43898264
26306,,,,,,,0.45724267,0.45724267
26312,,,,,,0.46002993,,0.46002993
26313,,,,0.4359437,,,,0.4359437
26321,,,,,0.47141454,,,0.47141454
26334,,,,0.4405973,,,,0.4405973
26338,0.53113395,,,,,,,0.53113395
26348,,,,0.42479673,,,,0.42479673
26351,,,,,,,0.4460455,0.4460455
26357,,0.47881973,,,,,,0.47881973
26365,,,,,0.4767494,,,0.4767494
26378,,,,,,0.46243486,,0.46243486
26401,,,,0.42155516,,,,0.42155516
26413,,,,,,0.46234152,,0.46234152
26416,,,,0.42994174,,,,0.42994174
26432,,,,0.43271235,,,,0.43271235
26436,,,0.44331726,,,,,0.44331726
26443,0.5325361,,,,,,,0.5325361
26452,,0.4737182,,,,,,0.4737182
26477,,,,0.4308418,,,,0.4308418
26483,,,,,,0.4688451,,0.4688451
26486,,,,0.3999082,,,,0.3999082
26492,,0.46352544,,,,,,0.46352544
26501,0.52280116,,,,,,,0.52280116
26503,,,,,,,0.45435202,0.45435202
26525,,,0.4369075,,,,,0.4369075
26559,,,,,,0.46866637,,0.46866637
26561,0.5280279,0.48333627,,,,,,0.505682085
26579,,,,,0.47886813,,,0.47886813
26598,0.51137453,,,0.43458992,,,,0.472982225
26612,,,,,,0.47017097,,0.47017097
26613,,,0.4315218,,,,,0.4315218
26624,,,,,,0.45828295,,0.45828295
26628,,,,,,,0.452218,0.452218
26639,,,,0.45300287,,,,0.45300287
26666,,,,0.45477015,,,,0.45477015
26677,,0.4723085,,,,,,0.4723085
26684,0.51606935,,,,,,,0.51606935
26702,0.53526384,,,,,,,0.53526384
26705,,0.47361228,,,0.4754843,,,0.47454829
26708,,,,,,,0.43688288,0.43688288
26722,,,,0.43362156,,,,0.43362156
26731,0.50096077,,,,0.4946615,,,0.497811135
26733,,,,,,,0.44507575,0.44507575
26740,,,,,0.464696,,,0.464696
26749,,,,,,0.4594475,,0.4594475
26765,,,,0.42088228,,,,0.42088228
26780,,0.4766864,,,,,,0.4766864
26792,,,0.4376975,,,,,0.4376975
26793,,,,,,,0.44363627,0.44363627
26831,,,,0.44619358,,,,0.44619358
26837,,,,,0.47674575,,,0.47674575
26838,0.5247596,,,,,,,0.5247596
26840,,,,,,0.46404892,,0.46404892
26886,,,,,0.47388753,,,0.47388753
26887,,,,,,,0.44368893,0.44368893
26909,,,,,,0.4569879,,0.4569879
26925,,,0.43820205,,,,,0.43820205
26930,,0.47356153,,,,,,0.47356153
26946,,,,0.43550494,,,,0.43550494
26952,,,,,,,0.45986912,0.45986912
26963,0.5137882,,,0.44930193,,,,0.48154506500000005
26975,0.5363022,,,,,,,0.5363022
27006,,0.46485648,,,,,,0.46485648
27014,,,,,0.48319522,,,0.48319522
27032,,,,,,0.4587092,,0.4587092
27051,,,,0.42162305,,,,0.42162305
27063,,0.4621224,,,,,,0.4621224
27070,,,,0.4372709,,,,0.4372709
27072,,0.4771661,,,,,,0.4771661
27076,,,0.44319382,,,,,0.44319382
27092,,,,,,0.46985483,0.43845195,0.45415339
27096,,0.47463012,,,,,,0.47463012
27100,0.5235056,,,,,,,0.5235056
27107,,,0.4609381,,,,,0.4609381
27135,,,,,,,0.44018286,0.44018286
27141,0.5225219,,,,,,,0.5225219
27148,,,,,,0.45835912,,0.45835912
27165,,,,0.43161738,,,,0.43161738
27173,0.532949,,,,,,,0.532949
27174,,,,,,,0.44522947,0.44522947
27188,,,,0.41599026,,,,0.41599026
27196,,,,,0.47701684,,,0.47701684
27205,,0.49039578,,,,,,0.49039578
27209,,,,,,0.46527767,,0.46527767
27273,,,,,,,0.44059312,0.44059312
27274,,,0.43956918,,,,,0.43956918
27287,,,,0.43785137,,,,0.43785137
27300,0.52344066,,,,,,,0.52344066
27309,,,,0.44600487,,,,0.44600487
